6.2986786786800000
1194 0.0052752752752800
306.0717665270963153 -1074.0006573177688551 0.0000000000000000 150319.7430406215717085 -1074.0006573177688551 0.0000000000000000 450959.2291218647151254 0.0000000000000000 901918.4582437294302508
300.4281848260288257 -1061.4511252286215495 2378.9340715459011335 -42986.3941517547937110 -1061.4511252286215495 4757.8681430918022670 -128959.1824552643811330 4757.8681430918022670 -257918.3649105287622660
294.8886296473754101 -1039.9408054287575851 1698.6388848193225840 8796.3809563471604633 -1039.9408054287575851 3397.2777696386451680 26389.1428690414832090 3397.2777696386451680 52778.2857380829664180
289.4512175870519854 -1021.2848589736393023 1837.8488777322086207 -5028.5822852314322517 -1021.2848589736393023 3675.6977554644172415 -15085.7468556942967552 3675.6977554644172415 -30171.4937113885935105
284.1140652409742415 -1002.3143556321655296 1758.2674103352314887 -1274.9346928689906235 -1002.3143556321655296 3516.5348206704629774 -3824.8040786069718706 3516.5348206704629774 -7649.6081572139437412
278.8753239342405550 -983.8701051101219264 1738.0905159465660290 -2232.3673610864366310 -983.8701051101219264 3476.1810318931320580 -6697.1020832593094383 3476.1810318931320580 -13394.2041665186188766
273.7331790788279022 -965.7186637612588811 1702.7614589107220127 -1928.3654883848198551 -965.7186637612588811 3405.5229178214440253 -5785.0964651544600201 3405.5229178214440253 -11570.1929303089200403
268.6858495459104006 -947.9145836395548486 1672.2434825629829902 -1963.2330806707982447 -947.9145836395548486 3344.4869651259659804 -5889.6992420123951888 3344.4869651259659804 -11779.3984840247903776
263.7315870475887323 -930.4353959114417876 1641.1736977727596241 -1908.1642788352748994 -930.4353959114417876 3282.3473955455192481 -5724.4928365058249256 3282.3473955455192481 -11448.9856730116498511
258.8686755339806496 -913.2794140670681600 1610.9754222488229516 -1878.0329251340463088 -913.2794140670681600 3221.9508444976459032 -5634.0987754021389264 3221.9508444976459032 -11268.1975508042778529
254.0954305970039400 -896.4395251213780966 1581.2540002804587402 -1842.0624924913236100 -896.4395251213780966 3162.5080005609174805 -5526.1874774739708300 3162.5080005609174805 -11052.3749549479416601
249.4101988869337845 -879.9102105278911949 1552.1018401139783691 -1808.4382301845948859 -879.9102105278911949 3104.2036802279567382 -5425.3146905537851126 3104.2036802279567382 -10850.6293811075702251
244.8113575358623564 -863.6856601325994234 1523.4818116662866032 -1775.0130587129326614 -863.6856601325994234 3046.9636233325732064 -5325.0391761387982115 3046.9636233325732064 -10650.0783522775964229
240.2973136079660605 -847.7602762741194056 1495.3907641605042045 -1742.3007294472956801 -847.7602762741194056 2990.7815283210084090 -5226.9021883418872676 2990.7815283210084090 -10453.8043766837745352
235.8665035335241953 -832.1285374243341266 1467.8174162800373779 -1710.1768803893401127 -832.1285374243341266 2935.6348325600747557 -5130.5306411680203382 2935.6348325600747557 -10261.0612823360406765
231.5173925747110673 -816.7850306967922052 1440.7524548396172577 -1678.6325852607628804 -816.7850306967922052 2881.5049096792345154 -5035.8977557822890958 2881.5049096792345154 -10071.7955115645781916
227.2484742903052393 -801.7244407190594302 1414.1867079197008934 -1647.6879344890742232 -801.7244407190594302 2828.3734158394017868 -4943.0638034672228969 2828.3734158394017868 -9886.1276069344457937
223.0582700209476741 -786.9415505647630198 1388.1106856531387166 -1617.3079057851459766 -786.9415505647630198 2776.2213713062774332 -4851.9237173554374749 2776.2213713062774332 -9703.8474347108749498
218.9453283690543799 -772.4312405069971419 1362.5154524294289331 -1587.4791802151544289 -772.4312405069971419 2725.0309048588578662 -4762.4375406454637414 2725.0309048588578662 -9524.8750812909274828
214.9082246983005007 -758.1884839825271456 1337.3922834211966801 -1558.2163153089695697 -758.1884839825271456 2674.7845668423933603 -4674.6489459269087092 2674.7845668423933603 -9349.2978918538174185
210.9455606439296957 -744.2083476951945613 1312.7322234161347296 -1529.4805779126666039 -744.2083476951945613 2625.4644468322694593 -4588.4417337380000390 2625.4644468322694593 -9176.8834674760000780
